drugbank_id	entrez_gene	affinity_nM	n_pairs
DB00317	10188	10001	1
DB00317	10298	10001	1
DB00317	10461	10001	1
DB00317	10494	10001	1
DB00317	10733	10001	1
DB00317	10746	3300	1
DB00317	10769	10001	1
DB00317	10783	10001	1
DB00317	11011	10001	1
DB00317	11040	10001	1
DB00317	11113	13000	1
DB00317	11183	10001	1
DB00317	11184	10001	1
DB00317	11200	800	1
DB00317	11329	10001	1
DB00317	22858	10001	1
DB00317	22983	10001	1
DB00317	23012	10001	1
DB00317	23043	8307.03918372846	1
DB00317	23097	10001	1
DB00317	23235	21000	1
DB00317	23387	10001	1
DB00317	23396	10001	1
DB00317	23604	10001	1
DB00317	23678	10001	1
DB00317	23683	10001	1
DB00317	25778	10001	1
DB00317	25989	10001	1
DB00317	26524	10001	1
DB00317	27102	10001	1
DB00317	27148	7550.21191755569	1
DB00317	27330	10001	1
DB00317	27347	10001	1
DB00317	28996	10001	1
DB00317	29110	10001	1
DB00317	30811	10001	1
DB00317	51135	540	1
DB00317	51265	10001	1
DB00317	51347	10001	1
DB00317	51701	6481.06472734226	1
DB00317	51765	10001	1
DB00317	51776	10001	1
DB00317	53904	10001	1
DB00317	53944	10001	1
DB00317	54861	10001	1
DB00317	55351	10001	1
DB00317	55589	10001	1
DB00317	55781	10001	1
DB00317	56924	10001	1
DB00317	56997	10001	1
DB00317	57118	10001	1
DB00317	57144	10001	1
DB00317	57172	10001	1
DB00317	57396	10001	1
DB00317	57551	10001	1
DB00317	57787	10001	1
DB00317	65061	10001	1
DB00317	65975	10001	1
DB00317	79837	7500	1
DB00317	79934	10001	1
DB00317	80122	240	1
DB00317	81788	6782.66909114694	1
DB00317	83732	10001	1
DB00317	83942	10001	1
DB00317	84254	10001	1
DB00317	85366	19000	1
DB00317	85443	5385.43405864374	1
DB00317	91754	10001	1
DB00317	91807	10001	1
DB00317	120892	10001	1
DB00317	122011	10001	1
DB00317	131890	10001	1
DB00317	140609	10001	1
DB00317	140803	10001	1
DB00317	140901	10001	1
DB00317	147746	310	1
DB00317	150094	10001	1
DB00317	166614	10001	1
DB00317	167359	10001	1
DB00317	202374	10001	1
DB00317	225689	10001	1
DB00317	255239	10001	1
DB00317	282974	10001	1
DB00317	285220	786.944346416754	1
DB00317	340156	10001	1
DB00317	341676	10001	1
DB00317	388228	560	1
DB00317	389840	10001	1
DB00317	415116	5800	1
DB00317	494551	10001	1
DB00317	100130827	10001	1
DB00317	100533105	10001	1
DB00317	102724428	10001	1
DB00317	102800317	3551.06678855933	1
DB00318	1565	104000	1
DB00318	3757	301995.17	1
DB00318	4985	10001	1
DB00318	4986	15000	1
DB00318	4988	105	2
DB00319	6564	30000001	1
DB00320	1576	2999	1
DB00320	1812	2779	1
DB00320	3350	1.5	1
DB00320	3351	0.239638316246355	1
DB00320	3352	0.13	1
DB00320	3357	21.3541565040626	1
DB00320	3362	5.4	1
DB00320	5243	346410.334718813	1
DB00320	6582	49900	1
DB00320	55244	2800	1
DB00320	146802	12600	1
DB00321	150	280.463901420486	1
DB00321	1128	12.7161314872095	1
DB00321	1129	10.6433077565201	1
DB00321	1131	22.3427840700303	1
DB00321	1132	7.2	1
DB00321	1812	89	1
DB00321	1813	196	1
DB00321	1814	206	1
DB00321	1816	170	1
DB00321	3269	0.893316749277538	1
DB00321	3274	660	1
DB00321	3350	450	1
DB00321	3358	18	1
DB00321	3362	95.818839483684	1
DB00321	3757	10000	1
DB00321	6326	3100	1
DB00321	6331	1600	1
DB00321	6335	2645.75131106459	1
DB00321	6530	35.5568108543124	1
DB00321	6531	3976.68731024947	1
DB00321	6532	3.10805405358401	1
DB00321	6580	16900	1
DB00321	11255	1001	1
DB00321	59340	33.6	1
DB00325	43	4.04	1
DB00327	4986	2.8	1
DB00327	4988	0.28	1
DB00328	231	6000	1
DB00328	240	7000	1
DB00328	1109	73485.0597060382	1
DB00328	1244	235000	1
DB00328	1268	20001	1
DB00328	1269	20001	1
DB00328	1645	114018.112596201	1
DB00328	1646	64948.8939310908	1
DB00328	2053	1001	1
DB00328	2739	21966.4502404014	1
DB00328	3576	50	1
DB00328	3757	301995.17	1
DB00328	4363	12000	1
DB00328	5444	97000	1
DB00328	5732	24.4894770318281	1
DB00328	5742	133.579098040965	1
DB00328	5743	433.11986336293	1
DB00328	6916	3162.29347151715	1
DB00328	8644	910.874697311365	1
DB00328	9356	3000	1
DB00328	9376	5950	1
DB00328	9536	40600	1
DB00328	10170	14000	1
DB00328	10599	148.323969741913	1
DB00328	11309	130000	1
DB00328	28234	38000	1
DB00328	55244	500001	1
DB00331	1803	29000	1
DB00331	6580	2010000	1
DB00331	6582	1700000	1
DB00331	55244	250000	1
DB00332	759	4e+06	1
DB00332	760	6.3e+07	1
DB00332	762	441247.967559121	1
DB00332	763	5e+07	1
DB00332	765	730000	1
DB00332	766	1060000	1
DB00332	768	1.6e+07	1
DB00332	1128	0.433	3
DB00332	1129	0.44524150749902	3
DB00332	1131	0.227253405872605	3
DB00332	1132	0.382	2
DB00332	1133	1.04	1
DB00333	3757	9772.37	1
DB00333	4985	509.421360905091	1
DB00333	4986	172.257097034225	1
DB00333	4988	4.1	1
DB00333	5243	7500	1
DB00334	150	192	1
DB00334	152	82	1
DB00334	1128	3.141655614481	1
DB00334	1812	62.7151663304773	1
DB00334	1813	15.5572431901795	1
DB00334	1814	44.5211804185875	1
DB00334	1815	31.6641926547427	1
DB00334	3005	2	1
DB00334	3269	0.087	1
DB00334	3350	3437.27558575805	1
DB00334	3356	2.85255232850617	1
DB00334	3358	8.43701981975869	1
DB00334	3362	6.7694724277124	1
DB00334	3363	259.855729203726	1
DB00334	3757	36000	1
DB00334	6532	15001	1
DB00335	153	219	1
DB00335	155	77625	1
DB00338	1559	45000	1
DB00338	1576	77980	1
DB00338	5243	61130.2390446875	1
DB00340	7334	20001	1
DB00341	3269	14.3935126232265	3
DB00341	3757	37592.1120923612	1
DB00341	7010	90000	1
DB00341	55244	500001	1
DB00341	59340	10001	1
DB00342	1128	2900	1
DB00342	1573	8100	1
DB00342	1576	320	1
DB00342	3269	2.51396101799531	2
DB00342	3757	320	1
DB00342	5243	1400	2
DB00342	7334	20001	1
DB00342	7494	5100	1
DB00342	59340	10001	1
DB00343	779	380	1
DB00343	1576	479.141985706278	1
DB00343	3757	17366.8413591617	1
DB00343	5243	571041.935387208	1
DB00343	6580	12400	1
DB00343	9429	851138.039999999	1
DB00344	6530	1.4	1
DB00344	6531	2100	1
DB00344	6532	19.6	1
DB00345	9356	6020.00000000001	1
DB00346	146	3.6	1
DB00346	147	5.79655069847577	1
DB00346	148	8.2	1
DB00352	7498	92420.0000000001	1
DB00353	3354	89.0599797889041	1
DB00353	3355	30.9499596122515	1
DB00353	3356	0.35	1
DB00353	3357	0.606630035524124	2
DB00353	3358	4.57	1
DB00353	55244	250001	1
DB00356	4842	50000	1
DB00356	4843	14100	1
DB00356	4846	8700	1
DB00357	1583	79999.9999999999	1
DB00357	1586	60000	1
DB00357	1588	954.390893976637	3
DB00358	134	249.439371391126	4
DB00358	135	61	4
DB00358	136	7071.99999999999	1
DB00358	3757	4797.20420594641	1
DB00358	7334	20001	2
DB00359	6790	21000	1
DB00360	4842	1120	1
DB00362	1544	17501	1
DB00362	1555	17501	1
DB00362	1557	17501	1
DB00362	1559	17501	1
DB00362	1565	17501	1
DB00363	150	66.6333249958307	1
DB00363	152	2.9	1
DB00363	1128	1.46979589002792	1
DB00363	1812	122.140786662349	1
DB00363	1813	99.8277894134123	1
DB00363	1814	413.30813325144	1
DB00363	1815	25.5215456800007	1
DB00363	1816	392.988549451507	1
DB00363	3005	1	1
DB00363	3269	3.1	1
DB00363	3350	194.575997662547	1
DB00363	3356	7.58988050165363	1
DB00363	3358	14.9077296714481	1
DB00363	3361	1000	1
DB00363	3362	8.4023735381424	1
DB00363	3363	23.8864302332098	1
DB00363	3757	7753.42603472168	1
DB00363	6532	3900	1
DB00363	10280	8500.00000000001	1
DB00363	11255	794.752162626815	1
DB00363	59340	22.4310493303262	1
DB00365	3757	59871.5719450755	1
DB00367	6462	1.2	1
DB00368	146	10001	1
DB00368	147	7585.78	2
DB00368	148	1500	1
DB00368	150	66	2
DB00368	151	954.992779843388	1
DB00368	152	63	2
DB00368	153	3570	1
DB00368	155	4300	1
DB00368	1610	10000001	1
DB00368	1812	10001	2
DB00368	1813	8e-05	1
DB00368	1816	10001	1
DB00368	3350	10001	1
DB00368	6531	9553.94999757715	1
DB00368	11188	100001	1
DB00370	148	3162.28	1
DB00370	150	20	1
DB00370	152	18	1
DB00370	1813	5455	1
DB00370	1814	346.674198636126	1
DB00370	1815	26	1
DB00370	3269	1.6	1
DB00370	3350	19	1
DB00370	3356	69	1
DB00370	3358	39	1
DB00370	3359	2900	1
DB00370	3363	265	1
DB00370	6530	5109.75117603057	1
DB00370	6531	10001	1
DB00370	6532	10001	1
DB00372	3172	29856	1
DB00372	5346	6348	1
DB00372	7334	20001	1
DB00372	440503	5859	1
DB00373	153	5.35	1
DB00373	155	158	1
DB00373	1565	11000	1
DB00376	1128	4.17616430410042	1
DB00376	1129	28.9541474366209	1
DB00376	1131	27.2342489564227	1
DB00376	1132	8.34350649132464	1
DB00376	1133	10.3	1
DB00377	3359	0.32	1
DB00379	3757	10000	1
DB00379	5328	1000001	1
DB00379	6326	2900	1
DB00379	6331	68161.6683891469	1
DB00379	6335	11000	1
DB00379	6336	56000	1
DB00382	43	64.2256846699218	1
DB00382	1066	100001	1
DB00382	1129	5800	1
DB00382	1145	44	1
DB00382	1268	1001	1
DB00382	1269	1001	1
DB00382	1544	1940	1
DB00382	6530	11000	1
DB00382	6580	83000	1
DB00382	6582	680	1
DB00382	8824	100001	1
DB00382	55244	1100	1
DB00382	146802	100001	1
DB00384	3717	4613	1
DB00387	1128	4.6	1
DB00387	1129	25	1
DB00387	1131	12.4	1
DB00387	1132	7	1
DB00387	3269	17782.79	1
DB00389	4025	10400	1
DB00390	1576	50001	1
DB00390	5243	50001	1
DB00390	6097	2000	1
DB00390	6772	55701	1
DB00390	10599	3236	1
DB00390	28234	13183	1
DB00391	759	4949.55165948162	1
DB00391	760	61.5970610423797	1
DB00391	761	10600	1
DB00391	765	0.8	1
DB00391	768	37.7624151769984	1
DB00391	771	3.9	1
DB00391	1812	10001	1
DB00391	1813	78.2304288624318	2
DB00391	1814	30.9838667696593	2
DB00391	1815	2100	2
DB00391	1816	10001	1
DB00391	3350	10001	1
DB00391	10280	10001	1
DB00392	43	269924.366380366	1
DB00396	367	10.4046132734749	1
DB00396	1559	5500	1
DB00396	1595	200001	1
DB00396	2099	1001	1
DB00396	2169	20000	1
DB00396	2908	30.8324291594285	1
DB00396	4306	0.39	1
DB00396	5241	3.62760861055647	1
DB00396	5243	239139.263795524	1
DB00396	6462	115	1
DB00396	6580	3050	1
DB00396	6581	4280	1
DB00396	6582	26700	1
DB00396	6646	17000	1
DB00396	8647	62334.4206678781	1
DB00396	9429	125892.54	1
DB00396	10280	260	1
DB00396	10682	100001	1
DB00397	147	9600	1
DB00397	150	2284.78342966876	1
DB00397	151	1886.00765144608	1
DB00397	152	910.169193841212	1
DB00397	6530	40.1712276730973	1
DB00397	6531	301.962566502331	1
DB00398	25	2049.73359433984	1
DB00398	27	9833.47614983144	1
DB00398	90	10001	1
DB00398	91	10001	1
DB00398	92	10001	1
DB00398	93	10001	1
DB00398	94	10001	1
DB00398	207	10001	1
DB00398	208	10001	1
DB00398	238	10001	1
DB00398	558	4500	1
DB00398	640	10001	1
DB00398	657	10001	1
DB00398	658	10001	1
DB00398	659	10001	1
DB00398	660	10001	1
DB00398	673	2841.18358983573	1
DB00398	695	10001	1
DB00398	780	1.5	1
DB00398	814	10001	1
DB00398	818	10001	1
DB00398	984	10001	1
DB00398	1017	9547.0391256007	1
DB00398	1018	7243.63931249038	1
DB00398	1019	10001	1
DB00398	1020	8470.11211852698	1
DB00398	1022	787.277855266488	1
DB00398	1024	1743.25810809008	1
DB00398	1025	10001	1
DB00398	1195	9086.20866093032	1
DB00398	1196	10001	1
DB00398	1198	10001	1
DB00398	1263	10001	1
DB00398	1432	1040.22095599923	1
DB00398	1436	157.455571053298	1
DB00398	1445	6619.54721440187	1
DB00398	1452	10001	1
DB00398	1454	10001	1
DB00398	1455	10001	1
DB00398	1456	10001	1
DB00398	1457	10001	1
DB00398	1459	10001	1
DB00398	1612	10001	1
DB00398	1613	10001	1
DB00398	1760	10001	1
DB00398	1859	10001	1
DB00398	1956	10001	1
DB00398	1969	9485.76243911725	1
DB00398	2011	10001	1
DB00398	2042	9643.59305578559	1
DB00398	2043	10103.8217122111	1
DB00398	2044	2144.62804100015	1
DB00398	2045	8411.53998970871	1
DB00398	2046	5591.96664360342	1
DB00398	2048	10684.4851786166	1
DB00398	2049	10001	1
DB00398	2050	8364.32550627213	1
DB00398	2051	240	1
DB00398	2053	12	1
DB00398	2064	10001	1
DB00398	2065	10001	1
DB00398	2066	10001	1
DB00398	2081	10001	1
DB00398	2185	10001	1
DB00398	2241	10001	1
DB00398	2242	10001	1
DB00398	2260	2721.78317853955	1
DB00398	2263	2700	1
DB00398	2264	10001	1
DB00398	2268	9205.77774989388	1
DB00398	2321	174.325810809008	1
DB00398	2322	21.6868731160683	1
DB00398	2324	46.5888677848603	1
DB00398	2444	1535.3156477783	1
DB00398	2475	10001	1
DB00398	2534	9436.01697601382	1
DB00398	2868	10001	1
DB00398	2872	153.088481900226	1
DB00398	2931	10001	1
DB00398	2932	10001	1
DB00398	3055	9473.3138734925	1
DB00398	3350	1181	1
DB00398	3356	1959	1
DB00398	3357	56	1
DB00398	3358	417	1
DB00398	3361	3296	1
DB00398	3362	6213	1
DB00398	3363	7071	1
DB00398	3480	10001	1
DB00398	3551	10001	1
DB00398	3643	10001	1
DB00398	3645	10001	1
DB00398	3654	10001	1
DB00398	3702	10001	1
DB00398	3717	10001	1
DB00398	3718	9004.71361031265	1
DB00398	3791	217.134578808906	1
DB00398	3932	12967.6365391816	1
DB00398	3984	1732.58941653439	1
DB00398	3985	9865.50594291459	1
DB00398	4058	10001	1
DB00398	4067	16870.2397557105	1
DB00398	4117	10001	1
DB00398	4139	10001	1
DB00398	4140	10001	1
DB00398	4145	10001	1
DB00398	4214	10001	1
DB00398	4215	10001	1
DB00398	4217	10001	1
DB00398	4233	10001	1
DB00398	4293	10001	1
DB00398	4294	10001	1
DB00398	4296	10001	1
DB00398	4593	731.043722747454	1
DB00398	4638	10001	1
DB00398	4750	10001	1
DB00398	4751	10001	1
DB00398	4752	10001	1
DB00398	4914	5477.48298650689	1
DB00398	4915	2100	1
DB00398	4916	600	1
DB00398	4921	6.6	1
DB00398	5058	10001	1
DB00398	5062	10001	1
DB00398	5063	10001	1
DB00398	5127	10001	1
DB00398	5128	1600	1
DB00398	5129	10001	1
DB00398	5156	348.651621618016	1
DB00398	5159	121.077218381331	1
DB00398	5170	10001	1
DB00398	5218	2900	1
DB00398	5260	10001	1
DB00398	5261	10001	1
DB00398	5287	10001	1
DB00398	5288	10001	1
DB00398	5290	10001	1
DB00398	5291	10001	1
DB00398	5292	10001	1
DB00398	5293	10001	1
DB00398	5294	10001	1
DB00398	5298	10001	1
DB00398	5347	10001	1
DB00398	5562	10001	1
DB00398	5563	10001	1
DB00398	5566	10001	1
DB00398	5567	10001	1
DB00398	5580	10001	1
DB00398	5581	10001	1
DB00398	5584	10001	1
DB00398	5585	10001	1
DB00398	5586	10001	1
DB00398	5587	10001	1
DB00398	5588	10001	1
DB00398	5593	10001	1
DB00398	5594	10001	1
DB00398	5595	10001	1
DB00398	5596	10001	1
DB00398	5597	10001	1
DB00398	5598	10001	1
DB00398	5599	10001	1
DB00398	5600	694.216964974897	1
DB00398	5601	7184.64424988573	1
DB00398	5602	10001	1
DB00398	5603	6600	1
DB00398	5604	10001	1
DB00398	5605	10001	1
DB00398	5606	10001	1
DB00398	5607	190	1
DB00398	5608	10001	1
DB00398	5609	10001	1
DB00398	5610	10001	1
DB00398	5613	10001	1
DB00398	5747	10001	1
DB00398	5753	10001	1
DB00398	5871	10001	1
DB00398	5894	1293.3850479378	1
DB00398	5979	59.9017540430127	1
DB00398	6011	10001	1
DB00398	6093	10001	1
DB00398	6098	10001	1
DB00398	6195	10001	1
DB00398	6196	10001	1
DB00398	6197	10001	1
DB00398	6198	10001	1
DB00398	6300	8119.30756064163	1
DB00398	6416	10001	1
DB00398	6714	10001	1
DB00398	6725	55109.4498686543	1
DB00398	6732	10001	1
DB00398	6787	10001	1
DB00398	6788	10001	1
DB00398	6789	10001	1
DB00398	6790	10001	1
DB00398	6792	10001	1
DB00398	6793	145.917026060388	1
DB00398	6794	10001	1
DB00398	6795	210	1
DB00398	6850	10001	1
DB00398	6885	690	1
DB00398	7006	10001	1
DB00398	7010	2295.8567392511	1
DB00398	7016	10001	1
DB00398	7046	10001	1
DB00398	7048	8837.14501631382	1
DB00398	7075	382.392101129437	1
DB00398	7272	19681.9463816622	1
DB00398	7294	10001	1
DB00398	7297	10001	1
DB00398	7301	10001	1
DB00398	7444	10001	1
DB00398	7465	10001	1
DB00398	7525	10001	1
DB00398	7535	10001	1
DB00398	7786	10001	1
DB00398	8394	10001	1
DB00398	8396	10001	1
DB00398	8428	10001	1
DB00398	8445	10001	1
DB00398	8476	10001	1
DB00398	8536	10001	1
DB00398	8550	10001	1
DB00398	8569	230	1
DB00398	8573	10001	1
DB00398	8576	10001	1
DB00398	8621	10001	1
DB00398	8711	2300	1
DB00398	8737	10001	1
DB00398	8767	6076.23107488883	1
DB00398	8780	10001	1
DB00398	8814	10001	1
DB00398	8899	10001	1
DB00398	8999	130	1
DB00398	9024	10001	1
DB00398	9064	10001	1
DB00398	9088	10001	1
DB00398	9113	10001	1
DB00398	9128	10001	1
DB00398	9149	10001	1
DB00398	9201	10001	1
DB00398	9252	10001	1
DB00398	9261	10001	1
DB00398	9262	10001	1
DB00398	9344	540	1
DB00398	9448	4800	1
DB00398	9578	10001	1
DB00398	9641	10001	1
DB00398	9748	4373.44829577311	1
DB00398	9833	10001	1
DB00398	9874	10001	1
DB00398	9891	10001	1
DB00398	9943	10001	1
DB00398	10000	10001	1
DB00398	10114	414.24630354416	1
DB00398	10188	10001	1
DB00398	10298	10001	1
DB00398	10461	3600	1
DB00398	10494	10001	1
DB00398	10733	4195.45545728317	1
DB00398	10746	10001	1
DB00398	10769	10001	1
DB00398	10783	10001	1
DB00398	11011	10001	1
DB00398	11040	10001	1
DB00398	11113	34865.1621618016	1
DB00398	11183	1624.43454789514	1
DB00398	11184	7830.25725599057	1
DB00398	11200	10001	1
DB00398	11329	10001	1
DB00398	22858	10001	1
DB00398	22983	10001	1
DB00398	23012	10001	1
DB00398	23043	9244.95174413648	1
DB00398	23097	1405.85331297587	1
DB00398	23235	10001	1
DB00398	23387	10001	1
DB00398	23396	10001	1
DB00398	23476	10001	1
DB00398	23604	10001	1
DB00398	23678	10001	1
DB00398	23683	10001	1
DB00398	25778	10001	1
DB00398	25989	10001	1
DB00398	26524	10001	1
DB00398	27102	10001	1
DB00398	27148	4148.9302853166	1
DB00398	27330	8660.68703972151	1
DB00398	27347	10001	1
DB00398	28996	1700	1
DB00398	29110	10001	1
DB00398	30811	10001	1
DB00398	51086	280000	1
DB00398	51135	10001	1
DB00398	51265	490	1
DB00398	51347	2700	1
DB00398	51701	3598.98448121823	1
DB00398	51765	10001	1
DB00398	51776	6.3	1
DB00398	53904	10001	1
DB00398	53944	10001	1
DB00398	54861	10001	1
DB00398	55351	10001	1
DB00398	55589	10001	1
DB00398	55781	10001	1
DB00398	56924	10001	1
DB00398	56997	10001	1
DB00398	57118	10001	1
DB00398	57144	10001	1
DB00398	57172	10001	1
DB00398	57396	10001	1
DB00398	57551	2558.19096233213	1
DB00398	57787	10001	1
DB00398	65061	2900	1
DB00398	65975	13496.1918045684	1
DB00398	79837	10001	1
DB00398	79934	10001	1
DB00398	80122	99	1
DB00398	80351	10001	1
DB00398	81788	10001	1
DB00398	83732	10001	1
DB00398	83942	10001	1
DB00398	84254	10001	1
DB00398	85366	5147.61421701777	1
DB00398	85443	10001	1
DB00398	91754	10001	1
DB00398	91807	9600	1
DB00398	120892	10001	1
DB00398	122011	10001	1
DB00398	131890	10001	1
DB00398	140609	10001	1
DB00398	140803	10001	1
DB00398	140901	10001	1
DB00398	147746	2.98496231131986	1
DB00398	150094	10001	1
DB00398	166614	10001	1
DB00398	167359	10001	1
DB00398	202374	10001	1
DB00398	225689	258.677009587561	1
DB00398	255239	10001	1
DB00398	282974	10001	1
DB00398	285220	311.175596782168	1
DB00398	340156	10001	1
DB00398	341676	10001	1
DB00398	388228	10001	1
DB00398	389840	10001	1
DB00398	415116	10001	1
DB00398	494551	10001	1
DB00398	100130827	10001	1
DB00398	100526835	280000	1
DB00398	100533105	10001	1
DB00398	102724428	10001	1
DB00398	102800317	10001	1
DB00399	759	10001	1
DB00399	760	62	1
DB00399	768	5323	1
DB00399	771	316	1
DB00399	2224	2.45214192085205	1
DB00399	4323	12600	1
DB00399	9453	2700	1
DB00399	23632	92	1
DB00400	1595	50000	1
DB00404	887	100001	1
DB00404	5724	2610	1
DB00404	23476	2460	1
DB00405	3269	6.06	1
DB00405	3757	891.25	1
DB00408	150	951.599677505938	1
DB00408	151	107.6	1
DB00408	152	79.9	1
DB00408	1128	63.9	1
DB00408	1129	394.428806421547	1
DB00408	1131	218.128402552258	1
DB00408	1132	300	1
DB00408	1813	21	1
DB00408	1814	22	1
DB00408	1815	6.00083321761938	1
DB00408	3269	5.5559036818887	1
DB00408	3350	2456	1
DB00408	3356	4.41554245321818	1
DB00408	3358	6.48663922234823	1
DB00408	3362	23.707384335741	1
DB00408	59340	3981	1
DB00408	653361	50000	1
DB00409	1813	218	1
DB00409	1815	3872	1
DB00409	3356	3100	1
DB00409	10280	55	1
DB00410	3376	0.8	1
DB00411	759	6e+06	1
DB00411	760	200000000.076923	1
DB00411	762	402492.235949962	1
DB00411	763	1.56e+08	1
DB00411	765	720000	1
DB00411	766	1840000	1
DB00411	768	3.3e+07	1
DB00411	1128	3458.14363796651	1
DB00411	1129	431.102584393079	1
DB00411	1131	24846.6784521946	1
DB00411	1132	1856.56383214506	1
DB00411	1133	34543.5502538728	1
DB00411	1139	66000	1
DB00411	89832	66000	2
DB00413	146	10001	1
DB00413	147	10001	1
DB00413	150	1698.24	1
DB00413	151	630.96	1
DB00413	152	10001	1
DB00413	153	10001	1
DB00413	1812	10001	1
DB00413	1813	176.949330390006	1
DB00413	1814	3.95922659468645	1
DB00413	1815	24.8230495173345	1
DB00413	1816	10001	1
DB00413	3350	691.83	1
DB00413	3351	8317.63999999999	1
DB00413	3352	1659.59	1
DB00413	3356	10001	1
DB00413	3357	10001	1
DB00413	3358	10001	1
DB00415	6564	14747881.2037526	1
DB00415	6565	1300000	1
DB00415	7010	82000.0000000001	1
DB00416	759	3e+05	1
DB00416	760	2.6e+07	1
DB00416	762	273946.440307544	1
DB00416	763	2.5e+07	1
DB00416	765	810000	1
DB00416	766	250000	1
DB00416	768	7e+06	1
DB00417	6564	2.1e+07	1
DB00419	178	10000	4
DB00419	2629	116000	2
DB00419	7357	10000	4
DB00419	8972	4347.41302385683	4
DB00419	57704	242.552926960333	4
DB00420	150	904.533581466161	1
DB00420	1129	149.62453007445	1
DB00420	3269	2	1
DB00420	3358	15.87	1
DB00420	6580	17200	1
DB00420	27035	17001	1
DB00421	367	39.4	1
DB00421	2099	1101	1
DB00421	2908	32.6	1
DB00421	4306	2.323	1
DB00421	5241	399.7	1
DB00421	5243	23600	1
DB00421	55244	18600	1
DB00422	1812	10001	1
DB00422	3350	10001	1
DB00422	6530	339	2
DB00422	6531	20	3
DB00422	6532	10001	2
DB00424	1128	0.454169676951535	2
DB00424	1129	1.11953807495664	2
DB00424	1131	0.318388952245116	1
DB00424	1132	0.40656001911344	1
DB00424	3269	1600	1
DB00424	6580	12200	1
DB00425	2554	45.6241475289525	1
DB00425	2556	2149.5	1
DB00425	2557	10001	1
DB00425	2559	10001	1
DB00427	3269	1.22131271477617	2
DB00433	150	1697.45309213539	1
DB00433	1129	547.719818885532	1
DB00433	3269	18.9298705753632	1
DB00433	3358	42.6642707660637	1
DB00433	6580	49600	1
DB00433	7334	20001	1
DB00433	653361	50000	1
DB00434	1128	12	1
DB00434	1129	7	1
DB00434	1131	12	1
DB00434	1132	8	1
DB00434	1812	117	1
DB00434	1813	112	1
DB00434	3269	5400	1
DB00434	3350	59	1
DB00434	3356	1.23945247119256	1
DB00434	3357	1.54	1
DB00434	3358	4.95277699881592	1
DB00434	3362	141.774468787578	1
DB00434	6530	290	1
DB00434	6532	4100	1
DB00434	10800	100001	1
DB00434	59340	1419.57793023138	1
DB00437	1843	50001	1
DB00437	7498	7000	1
DB00438	6564	10000001	1
DB00439	3156	10	1
DB00440	1719	333.397156995027	1
DB00440	3757	239883.193333294	1
DB00440	6580	56800	1
DB00440	23569	7500000	1
DB00443	367	1410	1
DB00443	1576	50001	1
DB00443	2908	19	1
DB00443	4306	0.36	1
DB00443	5241	561	1
DB00443	5243	50001	1
DB00443	5743	130	1
DB00443	8484	29901	1
DB00443	55244	500001	1
DB00444	8202	92.1209389878327	1
DB00444	8648	149.266530072887	1
DB00445	317	46043.6879495984	1
DB00445	842	34600	1
DB00445	1717	547.722557505166	1
DB00445	2516	1067.44929621973	1
DB00445	3320	2824.93645946241	1
DB00445	4313	1100	1
DB00445	4363	50000	1
DB00445	5888	85000	1
DB00445	6095	1936.31195833729	1
DB00445	6790	40	1
DB00445	7015	73000	1
DB00445	7150	112468.6867938	1
DB00445	7153	1000	1
DB00445	7532	780.25	1
DB00445	10599	150000	1
DB00445	11309	230000	1
DB00445	28234	38000	1
DB00445	64805	10001	1
DB00448	4137	2.5	1
DB00448	5243	62800	1
DB00450	3757	32.2496346626489	1
DB00451	5111	50001	1
DB00451	7276	7170.00000000001	2
DB00451	9971	7860	1
DB00452	9227	14900	1
DB00452	55775	8e+06	1
DB00454	3757	12208.5764577984	1
DB00454	4986	2370	1
DB00454	4988	920	1
